c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49;c50;c51;c52;c53;c54;c55;c56;c57;c58;c59;c60;c61;c62;c63;c64;c65;c66;c67;c68;c69;c70;c71;c72;c73;c74;c75;c76;c77;c78;c79;c80;c81;c82;c83;c84;c85;c86;c87;c88;c89;c90;c91;c92;c93;c94;c95;c96;c97;c98;c99;c100;c101;c102;c103;c104;c105;c106;c107;c108;c109;c110;c111;c112;c113
2.7174;2.3918;2.6432;3.158;3.4668;3.1196;3.4165;2.4325;2.4876;2.4517;1.6903;1.6496;5.0398;2.2338;1.7502;2.8539;5.1212;1.4653;1.7837;5.1404;5.2912;1.494;2.6097;1.6496;3.1819;2.4612;5.0398;5.1212;5.2481;5.2912;3.7637;5.1404;2.8539;2.9353;3.1915;2.4325;1.6903;1.7837;1.8028;1.6903;1.2019;-0.2682;0.0287;0.51;1.6496;3.158;1.7502;-0.5770000000000001;0.7398;-2.2936;-0.7135;2.241;3.2346;-3.4165;2.399;1,9058;2.399;3.7876;3.9456;0.8667;3.9672;2.5067;2.8491;-1.1253;2.1691;3.1460000000000004;4.2353;2.3224;2.4995;4.6136;4.3886;5.1667;5.2936;3.0622;4.2162;4.6663;4.6855;4.7357;8.0134;8.6526;5.782;6.8833;6.6319;8.8202;2.0177;-0.5991;0.7195;1.321;1.3402;1.5281;1.2456;3.7757;0.9966;1.5508;1.7131;7.0629;7.002999999999999;7.8362;7.3598;5.624;5.5545;5.8347;5.3271;8.1499;6.3686;6.8474;6.6463;5.7628;6.6152;3.8283;8.8466;5.782;6.5864
2.7102;2.296;2.6169;3.2202;3.0957;3.3591;3.4165;2.5139;2.4876;2.4397;1.6759;1.6975;5.0542;2.2889;1.7334;2.8683;5.1116;1.5036;1.7885;5.0973;5.2553;1.6664;2.6528;1.6257;3.3160000000000003;2.6312;5.0542;5.1116;5.2385;5.2553;3.6799;5.0973;2.8683;2.9568;3.1771;2.5139;1.6759;1.7885;1.8364;1.7693;1.0894;-0.3328;0.0048;0.498;1.6975;3.2202;1.7334;-0.3376;0.7494;-1.6544;-0.9361;2.1045;2.7797;-3.5817;2.217;1,7358;2.2984;3.9528;3.9983;0.917;3.8427;2.4301;2.9066;-1.2139;1.8196;3.1053;4.5514;2.2146;2.5905;4.7621;4.3359;5.3175;5.272;3.1077;4.2377;4.5993;4.5657;4.6591;8.0086;8.6191;5.9137;6.5745;6.6774;8.3677;1.9974;-0.5902;0.5878;1.3485;1.3425;1.5449;1.1977;3.7792;1.0163;1.5712;1.6861;6.8833;7.0413;8.3773;7.3191;5.6814;5.4396;6.0286;5.4612;8.3797;6.3375;6.936;6.5888;5.5378;6.529;3.8116;8.521;5.8706;6.5984
2.6193;2.3008;2.6384;3.3327;3.1891;3.3591;3.3926;2.5762;2.4397;2.4397;1.7142;1.6735;5.0087;2.2889;1.7597;2.8946;5.1116;1.6376;1.7358;5.0973;5.2457;1.585;2.6695;1.5874;3.5314;2.648;5.0087;5.1116;5.2648;5.2457;3.6009;5.0973;2.8946;2.9161;3.1029;2.5762;1.7142;1.7358;1.7957;1.7645;0.9864;-0.4477;-0.0383;0.4812;1.6735;3.3327;1.7597;-0.0048;0.7685;-1.2546;-1.2737;1.9872;2.4038;-2.9377;2.0518;1,6927;2.2913;4.1707;4.2018;1.063;3.6799;2.3798;2.9688;-1.3575;1.5275;3.1268;4.7142;2.1428;2.6671;4.9584;4.2832;5.5426;5.2984;3.1292;4.2928;4.4676;4.4125;4.6256;8.0661;8.588;6.0813;6.3159;6.778;8.2289;1.9561;-0.6279;0.5399;1.3677;1.3659;1.5006;1.2025;3.8164;0.996;1.4712;1.6747;6.6798;7.1036;8.521;7.2568;5.6551;5.3582;5.9783;5.6383;8.3007;6.3375;6.9408;6.5817;5.3391;6.4859;3.9456;8.1882;5.872999999999999;6.6176
2.5546;2.3559;2.6145;3.4022;3.5099;3.3902;3.3926;2.5043;2.4397;2.4397;1.7071;1.6472;5.0206;2.3032;1.7765;2.9497;5.138;1.5730000000000002;1.7454;5.1404;5.2625;1.6712;2.739;1.6616;3.6392;2.6959;5.0206;5.138;5.2625;5.2625;3.6057;5.1404;2.9497;2.9018;3.0287;2.5043;1.7071;1.7454;1.8483;1.7286;0.9625;-0.4549;0.0192;0.5004;1.6472;3.4022;1.7765;0.3232;0.7973;-0.7111;-1.6807;1.6879;2.1237;-1.1971;1.9369;1,7741;2.1691;4.3287;4.3622;1.2594;3.5769;2.3798;2.9999;-1.4533;1.324;3.1627;4.707;2.0327;2.7605;5.1619;4.1946;5.6934;5.2792;3.134;4.3551;4.3383;4.2736;4.525;8.193;8.5377;6.1842;6.0932;6.8809;8.0206;1.9309;-0.6237;0.4627;1.4078;1.3629;1.4778;1.2342;3.8122;0.9786;1.4868;1.6676;6.4093;7.1874;8.3917;7.197;5.5713;5.2648;5.9209;5.7916;8.0637;6.3351;6.9264;6.5529;5.3199;6.529;4.0462;7.8554;5.8514;6.6319
2.5738;2.4612;2.6719;3.4739999999999998;3.8283;3.395;3.4596;2.5714;2.411;2.4397;1.6783;1.5874;5.047;2.3032;1.8148;2.9042;5.114;1.4892;1.8004;5.1451;5.2816;2.0734;2.7749;1.7023;3.5362;2.8276;5.047;5.114;5.2577;5.2816;3.6105;5.1451;2.9042;2.9305;3.0718;2.5714;1.6783;1.8004;1.8459;1.6999;1.0415;-0.4549;0.0455;0.4788;1.5874;3.4739999999999998;1.8148;0.6105;0.8547;-0.2179;-1.9728;1.2785;2.0518;1.1181;1.743;1,8292;1.9513;4.3359;4.4867;1.4317;3.4429;2.4421;2.9425;-1.4676;1.1708;3.3279;4.4915;1.9201;2.8156;5.2864;4.0965;5.7269;5.272;3.0311;4.4532;4.2114;4.2569;4.5011;8.2289;8.4635;6.3279;5.8682;6.9815;7.7381;1.9046;-0.6249;0.4429;1.4443;1.3922;1.5299;1.2426;3.7912;0.9661;1.4527;1.6759;6.1196;7.2329;8.3199;7.117999999999999;5.5162;5.3151;5.7988;5.8706;7.9368;6.3087;6.8618;6.5457;5.4253;6.6152;4.2306;7.5776;5.9639999999999995;6.62
2.6145;2.4421;2.6935;3.5314;3.8738;3.4069;3.4596;2.6217;2.411;2.4517;1.5969;1.5395;5.0398;2.3822;1.7957;2.9568;5.1164;1.7382;1.8459;5.1499;5.3079;2.387;2.7749;1.6352;3.3423;2.9185;5.0398;5.1164;5.3056;5.3079;3.5195;5.1499;2.9568;2.9712;3.1843;2.6217;1.5969;1.8459;1.7645;1.7933;1.0774;-0.5507;0.0838;0.4621;1.5395;3.5314;1.7957;0.7398;0.8595;0.2873;-2.1237;0.9098;2.1787;3.4884;1.6568;1,8316;1.7933;4.2258;4.4317;1.6807;3.4141;2.4924;2.8539;-1.4245;1.0989;3.4955;4.1922;1.8435;2.8635;5.2194;4.0127;5.7293;5.3008;3.0071;4.4939;4.1108;4.2832;4.5035;8.2145;8.4635;6.4907;5.7221;7.1371;7.7261;1.8381;-0.5734;0.3915;1.3994;1.3976;1.4694;1.2893;3.8194;0.9840000000000001;1.4563;1.6807;5.8442;7.1323;8.1355;7.0581;5.4516;5.4444;5.6479;5.8251;7.7333;6.292000000000001;6.7636;6.5529;5.7796;6.6655;4.4365;7.3502;6.0478;6.5386
2.5618;2.5762;2.6145;3.5889;3.8618;2.9377;3.3375;2.6767;2.5043;2.4517;1.5443;1.4868;5.0494;2.3822;1.7478;3.1005;5.0996;1.8219999999999998;1.8364;5.1978;5.284;2.6025;2.7797;1.5706;3.3519;2.8467;5.0494;5.0996;5.3247;5.284;3.4141;5.1978;3.1005;2.9425;3.1939;2.6767;1.5443;1.8364;1.798;1.8052;1.0918;-0.5698;0.1077;0.5243;1.4868;3.5889;1.7478;0.6129;0.9146;0.6584;-2.0566;0.6249;2.15;5.952000000000001;1.4988;1,8507;1.7789;4.0247;4.2473;1.9896;3.4644;2.4828;2.727;-1.4102;1.0558;3.6655;3.8068;1.7382;2.8659;5.0374;3.9983;5.7604;5.2984;2.9449;4.5107;4.0103;4.3814;4.5179;8.169;8.3845;6.6367;5.782;7.3215;7.6255;1.7681;-0.5812;0.32799999999999996;1.4341;1.421;1.4676;1.2743;3.7966;1.0295;1.4371;1.6466;5.624;7.0437;8.0038;7.1108;5.521;5.4588;5.612;5.7389;7.5776;6.2704;6.6846;6.5721;6.45;6.7349;4.7166;7.0701;6.1076;6.4069
2.5019;3.1891;2.5355;3.5745;3.8786;2.9616;3.3375;2.6647;2.5043;2.4541;1.5203;1.4126;5.0015;2.4134;1.7861;2.7438;5.0637;1.8531;1.8076;5.2265;5.2672;2.6647;2.7533;1.5323;3.4333;2.7725;5.0015;5.0637;5.2864;5.2672;3.3758;5.2265;2.7438;2.964;3.1627;2.6647;1.5203;1.8076;1.9034;1.7238;1.0654;-0.5746;-0.0359;0.5339;1.4126;3.5745;1.7861;0.4477;1.0032;0.8045;-1.798;0.2418;2.1596;8.2384;1.2426;1,9321;1.8962;3.8355;4.1539;2.3272;3.4764;2.4612;2.6384;-1.2809;1.0726;3.8379;3.4213;1.6879;2.8371;4.8842;4.0414;5.7724;5.296;2.9760000000000004;4.5394;3.9744;4.4628;4.4891;8.1499;8.2815;6.6798;5.9759;7.4843;7.5489;1.6945;-0.6081;0.2592;1.3946;1.4443;1.4653;1.2731;3.8313;0.9744;1.4168;1.6538;5.4564;6.9576;7.9583;7.1994;5.5665;5.4755;5.5857;5.6623;7.4651;6.2752;6.6176;6.5434;6.8809;6.8474;5.0446;6.9408;6.1435;6.4165
2.6121;3.7182;2.5738;3.4788;3.8283;2.873;3.0765;2.6839;2.6097;2.4541;1.5634;1.3359999999999999;5.0111;2.4134;1.9489;2.6887;5.047;1.6855;1.7621;5.284;5.2744;2.9377;2.7557;1.5036;3.5147;2.7007;5.0111;5.047;5.2337;5.2744;3.3543;5.284;2.6887;2.9832;3.0933;2.6839;1.5634;1.7621;1.9034;1.7095;1.1061;-0.6177;-0.1676;0.5195;1.3359999999999999;3.4788;1.9489;0.3591;1.0104;0.7805;-1.4892;-0.2203;2.1237;10.1466;0.9792;2,0686;2.2218;3.6895;4.1444;2.6528;3.5578;2.49;2.5546;-1.1899;1.2329999999999999;3.8618;3.0239;1.6305;2.7366;4.8219;4.0606;5.7437;5.1978;3.0047;4.5322;3.9624;4.525;4.4604;8.1163;8.1283;6.7493;6.1746;7.5657;7.4005;1.6849;-0.5896;0.1838;1.412;1.4497;1.5125;1.2821;3.8194;1.0355;1.4012;1.6221;5.1834;6.9623;7.9895;7.197;5.5665;5.4827;5.6575;5.5545;7.4148;6.2728;6.6415;6.5242;6.8139;6.8666;5.4468;6.8187;6.1794;6.3782
2.6456;4.1468;2.648;3.3351;3.8523;2.66;3.0765;2.7102;2.6097;2.4421;1.6376;1.2546;4.9919;2.411;1.9178;3.0047;5.0637;1.5131;1.7621;5.3103;5.2792;3.3423;2.7964;1.5012;3.5889;2.5714;4.9919;5.0637;5.2194;5.2792;3.3471;5.3103;3.0047;2.9473;3.0957;2.7102;1.6376;1.7621;1.8172;1.7454;1.1420000000000001;-0.68;-0.0646;0.5483;1.2546;3.3351;1.9178;0.0934;1.0463;0.723;-1.3048;-0.4046;2.1811;11.9423;0.6057;2,229;2.6312;3.6392;4.1419999999999995;2.9544;3.6823;2.4995;2.4852;-1.1612;1.3886;3.8642;2.7821;1.5969;2.557;4.9632;4.0486;5.7197;5.0613;2.9808;4.5562;3.972;4.5442;4.458;8.1858;7.9272;6.7612;6.4835;7.6638;7.2879;1.6909;-0.659;0.0988;1.3773;1.4611;1.5191;1.2749;3.8505;0.9990000000000001;1.4497;1.6532;4.9249;7.1156;8.102;7.1491;5.5785;5.4444;5.6599;5.5067;7.4268;6.2752;6.6702;6.5242;6.5553;6.8594;5.8658;6.8067;6.1699;6.2968
2.5474;4.0534;2.636;3.1292;3.9887;2.4684;3.1005;2.6552;2.557;2.4421;1.7334;1.1779;5.0278;2.411;1.5203;3.0669999999999997;5.0805;1.5275;1.7478;5.3319;5.2816;3.8092;2.7749;1.6017;3.4572;2.3607;5.0278;5.0805;5.2218;5.2816;3.2729;5.3319;3.0669999999999997;2.9568;3.1125;2.6552;1.7334;1.7478;1.7933;1.7621;1.1612;-0.7446;0.0599;0.6009;1.1779;3.1292;1.5203;-0.0407;1.0965;0.7207;-1.0918;-0.3759;2.0183;13.6613;0.2897;2,308;2.9784;3.6224;4.1683;3.213;3.8689999999999998;2.5211;2.4565;-1.1803;1.5634;3.972;2.715;1.5586;2.3798;5.1068;4.0869;5.6671;4.9297;2.9664;4.47;3.9887;4.4819;4.4293;8.2528;7.6926;6.6942;6.9911;7.6543;7.1395;1.7280000000000002;-0.6093;0.0515;1.4473;1.4832;1.5425;1.2761;3.8265;1.0576;1.5245;1.6388;4.6519;7.2065;8.2289;7.1084;5.5569;5.3822;5.7413;5.4253;7.355;6.2872;6.7109;6.5649;6.4787;6.8115;6.3255;6.8187;6.2153;6.2249
2.5259;4.0127;2.6384;3.1101;3.9648;2.2529;3.1005;2.6169;2.557;2.4493;1.7789;1.3312;5.0661;2.3846;1.4126;2.9856;5.0877;1.6879;1.7597;5.3008;5.2888;4.2138;2.7773;1.6759;3.3303;2.229;5.0661;5.0877;5.2409;5.2888;3.1364;5.3008;2.9856;2.9042;3.0598;2.6169;1.7789;1.7597;1.7454;1.7142;1.166;-0.7422;0.0766;0.6081;1.3312;3.1101;1.4126;-0.012;1.0582;0.6129;-0.8859;-0.2035;1.6855;14.2216;-0.0766;2,2745;3.1867;3.6727;4.1563;3.4309;4.0103;2.5666;2.5857;-1.1708;1.7621;4.0366;2.727;1.5419;2.1284;5.2577;4.1994;5.5115;4.8554;2.9353;4.3838;4.0414;4.458;4.4436;8.327;7.525;6.5529;7.093999999999999;7.5657;6.9456;1.7256;-0.6195;0.0497;1.4144;1.485;1.5652;1.2887;3.8146;1.0259;1.4928;1.6369999999999998;4.7716;7.1826;8.2289;7.0222;5.5905;5.3917;5.8586;5.2122;7.4172;6.2824;6.7947;6.5457;6.3518;6.7804;6.8594;6.9025;6.2776;6.2656
2.4804;4.4029;2.7174;3.4333;3.9863;2.3296;3.1364;2.5714;2.5857;2.4493;1.7382;1.4078;5.0709;2.3846;1.6185;2.8898;5.0757;1.6927;1.7837;5.2337;5.2792;4.4293;2.7414;1.7286;3.2968;2.2075;5.0709;5.0757;5.2744;5.2792;3.0382;5.2337;2.8898;2.8635;3.0502;2.5714;1.7382;1.7837;1.6951;1.652;1.1205;-0.6512;-0.0072;0.6488;1.4078;3.4333;1.6185;0.2298;1.0846;0.4334;-0.1963;0.0527;1.3216;14.1354;-0.3735;2,3487;3.3136;3.7206;4.0869;3.5314;4.1396;2.6049;2.8611;-1.1420000000000001;1.9728;4.1156;2.8252;1.5083;1.8962;5.3870000000000005;4.3407;5.3846;4.8147;2.8611;4.2976;4.1013;4.4819;4.4436;8.3582;7.3358;6.438;6.9552;7.4124;6.869;1.6909;-0.5746;-0.0174;1.403;1.4623;1.5401;1.3114;3.8026;1.005;1.5508;1.6442;5.284;7.2113;8.1594;6.9935;5.5545;5.4253;5.9089;4.9033;7.4915;6.3255;6.8594;6.4572;6.3542;6.7277;7.7093;7.0294;6.3422;6.3207
2.3272;4.695;2.7509;3.4453;4.0055;2.4134;3.1364;2.5714;2.5857;2.4301;1.7095;1.5227;5.1116;2.3343;1.7789;2.9161;5.0542;1.1899;1.7765;5.1643;5.2912;4.4125;2.7198;1.8219999999999998;3.3088;2.229;5.1116;5.0542;5.296;5.2912;3.055;5.1643;2.9161;2.7797;3.0718;2.5714;1.7095;1.7765;1.7861;1.6305;1.0223;-0.5818;-0.0024;0.5986;1.5227;3.4453;1.7789;0.7877;1.2139;0.2203;0.4812;0.1652;0.8643;12.6414;-0.589;2,3415;3.4237;3.7230000000000003;4.13;3.5123;4.1779;2.5714;3.2465;-1.0965;2.1644;4.1683;3.0143;1.4916;1.743;5.4588;4.4412;5.2672;4.888999999999999;2.7557;4.2258;4.1539;4.4628;4.4748;8.2648;7.2329;6.3351;6.9025;7.3047;6.7516;1.6646;-0.5997;-0.094;1.3773;1.47;1.5502;1.2683;3.8062;1.057;1.5317;1.6712;5.8227;7.1898;7.9416;6.9671;5.5952;5.3702;5.9783;4.6807;7.5657;6.3039;6.8809;6.3997;6.4548;6.7157;8.6263;7.1395;6.3566;6.4404
2.2769;4.5777;2.6456;3.3662;3.79;2.1715;3.1771;2.5235;2.4205;2.4301;1.6424;1.6544;5.1068;2.3343;1.6807;2.9449;5.0135;0.8595;1.7597;5.1164;5.2672;4.1994;2.7246;1.8364;3.2034;2.1931;5.1068;5.0135;5.3127;5.2672;3.1699;5.1164;2.9449;2.715;3.1053;2.5235;1.6424;1.7597;1.7957;1.6328;0.9744;-0.5746;-0.0048;0.4884;1.6544;3.3662;1.6807;1.9369;1.3479;-0.17;0.9242;0.2298;0.3974;10.2065;-0.7302;2,3415;3.4836;3.8044;4.2689;3.3279;4.2066;2.5379;3.6224;-1.0127;2.332;4.1515;3.1603;1.5347;1.6113;5.5354;4.5203;5.1236;4.9584;2.7629;4.1659;4.1731;4.4101;4.4939;8.169;7.1611;6.2177;6.9073;7.1994;6.6391;1.6646;-0.5997;-0.1209;1.4198;1.4575;1.5766;1.2755;3.8229;0.9978;1.4988;1.6634;6.2321;7.2281;7.5920000000000005;6.9239999999999995;5.624;5.3271;5.928;4.5011;7.6686;6.2944;6.9168;6.3207;6.6559;6.754;9.4643;7.2664;6.3566;6.5577
2.3248;4.3455;2.5307;3.3782;3.7876;1.9465;3.1771;2.5666;2.4205;2.5259;1.5706;1.8244;5.114;2.2913;1.8244;2.9401;5.0135;0.9625;1.7526;5.114;5.2601;3.9504;2.7438;1.8435;3.1460000000000004;2.1931;5.114;5.0135;5.3056;5.2601;3.2274;5.114;2.9401;2.727;3.1053;2.5666;1.5706;1.7526;1.7358;1.6999;0.9625;-0.5315;-0.0599;0.5148;1.8244;3.3782;1.8244;3.4405;1.3791;-0.565;1.2570000000000001;0.2969;-0.0718;8.2456;-0.8547;2,2889;3.4548;3.8618;4.3191;3.0095;4.1444;2.4636;3.9121;-0.9625;2.4062;4.0821;3.3471;1.5395;1.5874;5.5545;4.6136;5.0518;4.9081;2.66;4.0893;4.1731;4.3622;4.5011;8.0541;7.0701;6.1076;6.9097;7.0342;6.5625;1.6466;-0.6722;-0.152;1.4054;1.4623;1.5592;1.2444;3.8816;1.0499;1.5592;1.652;6.7062;7.1802;7.1946;6.9216;5.6599;5.3965;5.8251;4.4891;7.7069;6.3039;6.9791;6.2991;6.845;6.7852;10.0556;7.4124;6.3279;6.6726
2.3415;4.4436;2.4588;3.2082;3.8978;1.8794;3.2489;2.5881;2.2314;2.5259;1.6065;2.0279;5.1954;2.2913;2.2505;2.9257;4.9895;1.2186;1.7478;5.1188;5.2218;3.7972;2.7773;1.9178;3.122;2.3056;5.1954;4.9895;5.3032;5.2218;3.1627;5.1188;2.9257;2.8946;3.1244;2.5881;1.6065;1.7478;1.6735;1.7597;0.8978;-0.5387;-0.0575;0.4621;2.0279;3.2082;2.2505;4.8578;1.3623;-0.8954;1.5299;0.40700000000000003;-0.2801;6.4691;-0.9601;2,2098;3.3447;3.8978;4.2665;2.5977;4.1013;2.3296;3.9648;-0.8475;2.4612;4.0654;3.4619999999999997;1.6376;1.6137;5.5306;4.6448;5.0087;4.8052;2.5163;3.8283;4.1731;4.3335;4.4963;7.9128;7.0246;6.0166;6.845;6.9432;6.5338;1.6586;-0.6117;-0.2496;1.3671;1.4969999999999999;1.5903;1.3144;3.9157;0.9846;1.5173;1.6801;7.4101;7.1658;6.845;7.002999999999999;5.7341;5.466;5.7245;4.5083;7.6878;6.3087;6.9743;6.2177;7.0797;6.8091;10.343;7.5633;6.2584;6.7253
2.3152;4.6663;2.4636;3.0622;3.9049;1.8866;3.2489;2.5786;2.2314;2.5331;1.7358;2.1548;5.2553;2.2458;1.98;2.9161;5.0254;1.2785;1.743;5.1308;5.2218;3.6105;2.7581;2.0231;3.1125;2.3703;5.2553;5.0254;5.2744;5.2218;3.1364;5.1308;2.9161;3.0023;3.122;2.5786;1.7358;1.743;1.6927;1.7309999999999999;0.8906;-0.6129;0.0072;0.4142;2.1548;3.0622;1.98;5.8347;1.3503;-1.2067;1.6855;0.4597;-0.3184;3.9409;-1.0008;2,2505;3.1244;3.9313;4.1707;2.2218;3.9935;2.2003;3.7661;-0.7781;2.4038;4.0055;3.5075;1.6712;1.6735;5.5019;4.5442;4.944;4.8507;2.5331;3.5793;4.1468;4.2856;4.5418;7.8123;6.9959;5.94;6.7588;6.9049;6.5218;1.6669999999999998;-0.6692;-0.2328;1.4204;1.5042;1.6119;1.3084;3.9534;1.0062;1.4994;1.7071;8.2672;7.1515;6.5434;7.117999999999999;5.7796;5.5115;5.6695;4.5298;7.6662;6.2824;6.9599;6.0358;7.2592;6.8354;10.3932;7.6854;6.2273;6.7708
2.3128;4.604;2.5307;2.9568;3.8116;1.9345;3.1843;2.6097;2.2553;2.5331;1.7526;2.1548;5.2265;2.2458;1.8555;2.9233;5.0206;1.3216;1.7717;5.1499;5.2816;3.3591;2.7773;2.0494;3.1412;2.4086;5.2265;5.0206;5.2744;5.2816;3.1149;5.1499;2.9233;2.9904;3.0694;2.6097;1.7526;1.7717;1.719;1.6783;0.9074;-0.6393;0.0622;0.4717;2.1548;2.9568;1.8555;5.8754;1.3575;-1.2689;1.4006;0.261;-0.2658;1.6616;-0.9768;2,3272;2.8084;4.0031;4.1635;1.9656;3.8139999999999996;2.0806;3.4069;-0.6321;2.3176;3.9121;3.5243;1.7454;1.8124;5.5091;4.5107;4.956;5.0518;2.5498;3.4931;4.1108;4.288;4.5945;7.7045;6.9552;5.9664;6.6367;6.857;6.5098;1.6472;-0.6416;-0.2334;1.3599;1.4742;1.5365;1.3569;3.9905;0.9792;1.5233;1.6927;9.1578;7.1347;6.3494;7.2544;5.8131;5.5929;5.7245;4.6495;7.5968;6.2824;6.9479999999999995;5.8538;7.4292;6.8163;10.3358;7.7835;6.1770000000000005;6.8881
2.32;4.5873;2.5402;2.7749;3.6919;1.9609;3.1843;2.6264;2.2553;2.3727;1.7262;2.1548;5.1547;2.2913;1.834;2.9808;5.0374;1.4581;1.7693;5.1571;5.2816;3.0933;2.8276;2.0159;3.1675;2.4995;5.1547;5.0374;5.2696;5.2816;3.1675;5.1571;2.9808;2.9161;3.0813;2.6264;1.7262;1.7693;1.6927;1.5754;0.9266;-0.5770000000000001;0.0527;0.4908;2.1548;2.7749;1.834;5.5019;1.4174;-1.2881;0.8188;-0.0383;-0.2418;-0.2777;-0.838;2,4588;2.5187;4.0941;4.1707;1.8435;3.62;1.9848;3.1029;-0.565;2.1715;3.7254;3.4716;1.8938;1.9752;5.4253;4.5633;4.9871;5.3463;2.5977;3.5123;4.0582;4.1946;4.6376;7.4819;6.9983;5.9639999999999995;6.4979;6.9239999999999995;6.5218;1.6436;-0.6381;-0.2538;1.3880000000000001;1.4838;1.5718;1.3431;3.9828;0.9697;1.5113;1.6604;9.7109;7.1132;6.2656;7.4077;5.8131;5.702999999999999;5.6455;4.7381;7.5154;6.2441;6.9336;5.7461;7.5753;6.7612;10.1945;7.8338;6.1914;6.8259
2.3152;4.5873;2.2936;2.5379;3.8044;1.9680000000000002;3.0837;2.6384;2.2769;2.3727;1.6831;2.2194;5.1308;2.2913;1.8651;2.8874;5.0398;1.1875;1.8148;5.126;5.2601;2.9137;2.818;2.0087;3.1795;2.5235;5.1308;5.0398;5.3079;5.2601;3.225;5.126;2.8874;2.8491;3.0909;2.6384;1.6831;1.8148;1.652;1.5323;1.0223;-0.498;0.0551;0.3376;2.2194;2.5379;1.8651;4.7597;1.4676;-1.0918;0.3519;0.0934;-0.0838;-1.7813;-0.7709;2,2889;2.3367;4.1707;4.2473;1.8196;3.4189;1.9585;2.8395;-0.5148;2.0159;3.4429;3.3806;2.1452;2.1572;5.2122;4.6424;4.9799;5.6216;2.6528;3.6057;3.9624;4.1085;4.6088;7.263999999999999;7.1539;5.9328;6.4356;7.106;6.6008;1.5903;-0.6363;-0.2909;1.3599;1.4575;1.564;1.3725;3.972;0.972;1.5113;1.649;9.6007;7.0988;6.2225;7.5393;5.8107;5.8419;5.5186;4.8195;7.5369;6.189;6.8857;5.7964;7.6375;6.7157;9.9288;7.8626;6.2082;6.754
2.3535;4.4963;1.992;2.4469;3.8523;1.9656;3.0837;2.636;2.2769;2.3703;1.7071;2.375;5.1427;2.4253;1.8579;2.8611;5.0326;0.905;1.8411;5.114;5.2744;2.7007;2.8419;2.0446;3.213;2.5594;5.1427;5.0326;5.3199;5.2744;3.2777;5.114;2.8611;2.8683;3.0933;2.636;1.7071;1.8411;1.6257;1.5443;0.9792;-0.4118;0.0096;0.1484;2.375;2.4469;1.8579;3.6416;1.506;-0.6488;0.0575;0.395;0.0431;-1.9752;-0.7087;2,1811;2.1931;4.1204;4.3096;1.9273;3.3686;1.9680000000000002;2.648;-0.4956;1.8364;3.2585;3.2322;2.4373;2.3296;4.7621;4.7429;4.9871;5.2601;2.7174;3.6751;3.9217;4.0031;4.5921;7.002999999999999;7.3598;5.9544;6.5194;7.3957;6.7014;1.5395;-0.58;-0.2957;1.3785;1.4778;1.5532;1.385;4.0013;0.9523;1.5137;1.6369999999999998;9.2823;7.0509;6.1675;7.671;5.9376;6.0573;5.5329999999999995;4.7453;7.6614;6.1435;6.8211;5.8682;7.7452;6.6463;9.5936;7.8195;6.268;6.6726
2.4924;4.3551;1.9609;2.4517;3.6966;1.9082;3.0406;2.636;2.2649;2.3703;1.6807;2.4253;5.1404;2.4253;1.8292;2.9784;5.035;0.9002;1.8268;5.0901;5.2409;2.3774;2.8395;2.0016;3.2609;2.6288;5.1404;5.035;5.2218;5.2409;3.3902;5.0901;2.9784;2.9928;3.0861;2.636;1.6807;1.8268;1.7238;1.6185;0.9649;-0.4597;-0.0479;-0.0287;2.4253;2.4517;1.8292;3.7589;1.4916;-0.3424;0.1173;0.5076;0.1748;-1.0894;-0.6081;2,3152;2.0327;4.0893;4.2713;2.2075;3.3303;1.9345;2.5402;-0.4573;1.7214;3.0909;3.0406;2.7485;2.4828;4.6878;4.8459;5.0302;4.2018;2.8012;3.7565;3.9409;3.9409;4.5657;6.6702;7.7572;6.1292;6.7588;7.7955;6.7756;1.5395;-0.6177;-0.4675;1.3737;1.4958;1.5772;1.3533;4.0019;0.9613;1.5191;1.6287;8.8849;7.0485;6.1699;7.774;6.0262;6.1794;5.5115;4.7453;7.7213;6.1435;6.7636;5.9639999999999995;7.865;6.6176;9.2991;7.7381;6.268;6.6391
